"region";"sppName";"latinName";"RFMO";"RFMO_Stock_ID";"X3A_CODE";"FIDES_AREA";"area";"areaBis";"TAC.area.description";"Comments";"areaRDB";"latinNameASFIS";"TAXOCODE";"latinNameJoin"
"Other regions";"Thorny skate";"Amblyraja radiata";"NAFO";NA;"RJR";"";"3LNOPs";"21_3_L,21_3_N,21_3_0,21_3_P_S";"";"";"21.3.L,21.3.N,21.3.0,21.3.P.S";"Amblyraja radiata";NA;"Amblyraja radiata"
"Other regions";"Deep water catsharks";"Apristurus spp.";"NAFO";NA;"API";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Apristurus spp.";"10801014XX";"Apristurus spp.,Apristurus acanutus,Apristurus atlanticus,Apristurus brunneus,Apristurus canutus,Apristurus gibbosus,Apristurus herklotsi,Apristurus indicus,Apristurus investigatoris,Apristurus japonicus,Apristurus kampae,Apristurus laurussonii,Apristurus longicephalus,Apristurus macrorhynchus,Apristurus macrostomus,Apristurus maderensis,Apristurus manis,Apristurus microps,Apristurus micropterygeus,Apristurus nasutus,Apristurus parvipinnis,Apristurus platyrhynchus,Apristurus profundorum,Apristurus riveri,Apristurus saldanha,Apristurus sibogae,Apristurus sinensis,Apristurus spongiceps,Apristurus stenseni,Apristurus verweyi,Apristurus spp.,Apristurus"
"Other regions";"Alfonsinos";"Beryx spp.";"NAFO";NA;"ALF";"";"6G";"21_6_G";"";"";"21.6.G";"Beryx spp.";"16102003XX";"Beryx spp.,Beryx decadactylus,Beryx splendens,Beryx spp.,Beryx"
"Other regions";"Roundnose Grenadier";"Coryphaenoides rupestris";"NAFO";NA;"RNG";"No TAC";"SA1-3";"21_1,21_2,21_3";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O";"Coryphaenoides rupestris";"1480600401";"Coryphaenoides rupestris"
"Other regions";"Gulper shark";"Centrophorus spp.";"NAFO";NA;"CWO";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Centrophorus spp.";"10901008XX";"Centrophorus spp.,Centrophorus granulosus,Centrophorus uyato,Centrophorus squamosus,Centrophorus lusitanicus,Centrophorus acus,Centrophorus harrissoni,Centrophorus moluccensis,Centrophorus niaukang,Centrophorus tessellatus,Centrophorus atromarginatus,Centrophorus isodon,Centrophorus spp."
"Other regions";"Portuguese dogfish";"Centroscymnus coelolepis";"NAFO";NA;"CYO";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Centroscymnus coelolepis";"1090101601";"Centroscymnus coelolepis"
"Other regions";"Longnose velvet dogfish";"Centroscymnus crepidater";"NAFO";NA;"CYP";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Centroscymnus crepidater";"1090101602";"Centroscymnus crepidater"
"Other regions";"Black dogfish";"Centroscyllium fabricii";"NAFO";NA;"CFB";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Centroscyllium fabricii";"1090101901";"Centroscyllium fabricii"
"Other regions";"Frilled shark";"Chlamydoselachus anguineus";"NAFO";NA;"HXC";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Chlamydoselachus anguineus";"1050100101";"Chlamydoselachus anguineus"
"Other regions";"Kitefin shark";"Dalatias licha";"NAFO";NA;"SCK";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Dalatias licha";"1090101801";"Dalatias licha"
"Other regions";"Birdbeak dogfish";"Deania calcea";"NAFO";NA;"DCA";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Deania calcea";"1090101401";"Deania calcea"
"Other regions";"Great lanternshark";"Etmopterus princeps";"NAFO";NA;"ETR";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Etmopterus princeps";"1090101005";"Etmopterus princeps"
"Other regions";"Velvet belly";"Etmopterus spinax";"NAFO";NA;"ETX";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Etmopterus spinax";"1090101001";"Etmopterus spinax"
"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"N3M.";"3M";"21_3_M";"";"";"21.3.M";"Gadus morhua";"1480400202";"Gadus morhua"
"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"N3NO.";"3NO";"21_3_N,21_3_O";"";"";"21.3.N,21.3.O";"Gadus morhua";"1480400202";"Gadus morhua"
"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"no TAC";"3Ps";"21_3_P_S";"";"";"21.3.P.S";"Gadus morhua";"1480400202";"Gadus morhua"
"Other regions";"Cod";"Gadus morhua";"NAFO";NA;"COD";"N1GL14";"SA1";"21_1";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F";"Gadus morhua";"1480400202";"Gadus morhua"
"Other regions";"Mouse catshark";"Galeus murinus";"NAFO";NA;"GAM";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Galeus murinus";"1080100106";"Galeus murinus"
"Other regions";"Witch flounder";"Glyptocephalus cynoglossus";"NAFO";NA;"WIT";"N3NO.";"3NO";"21_3_N,21_3_O";"";"";"21.3.N,21.3.O";"Glyptocephalus cynoglossus";"1830201102";"Glyptocephalus cynoglossus"
"Other regions";"Witch flounder";"Glyptocephalus cynoglossus";"NAFO";NA;"WIT";"N3L.";"2J3KL";"21_2_J,21_3_K,21_3_L";"";"";"21.2.J,21.3.K,21.3.L";"Glyptocephalus cynoglossus";"1830201102";"Glyptocephalus cynoglossus"
"Other regions";"Bluntnose sixgill shark";"Hexanchus griseus";"NAFO";NA;"SBL";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Hexanchus griseus";"1050200201";"Hexanchus griseus"
"Other regions";"American plaice";"Hippoglossoides platessoides";"NAFO";NA;"PLA";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"";"21.3.L,21.3.N,21.3.O";"Hippoglossoides platessoides";"1830201401";"Hippoglossoides platessoides"
"Other regions";"American plaice";"Hippoglossoides platessoides";"NAFO";NA;"PLA";"N3M.";"3M";"21_3_M";"";"";"21.3.M";"Hippoglossoides platessoides";"1830201401";"Hippoglossoides platessoides"
"Other regions";"Shortfin squid";"Illex illecebrosus";"NAFO";NA;"SQI";"N34.";"SA3-4";"21_3,21_4";"";"";"21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O";"Illex illecebrosus";"3210501001";"Illex illecebrosus"
"Other regions";"Yellowtail flounder";"Limanda ferruginea";"NAFO";NA;"YEL";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"";"21.3.L,21.3.N,21.3.O";"Limanda ferruginea";"1830202404";"Limanda ferruginea"
"Other regions";"Roughhead grenadier";"Macrourus berglax";"NAFO";NA;"RHG";"N1GRN.";"SA1-3";"21_1,21_2,21_3";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O";"Macrourus berglax";"1480600103";"Macrourus berglax"
"Other regions";"Capelin";"Mallotus villosus";"NAFO";NA;"CAP";"N3NO.";"3NO";"21_3_N,21_3_O";"";"";"21.3.N,21.3.O";"Mallotus villosus";"1230400201";"Mallotus villosus"
"Other regions";"Sailfin roughshark (Sharpback shark)";"Oxynotus paradoxus";"NAFO";NA;"OXN";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Oxynotus paradoxus";"1090500602";"Oxynotus paradoxus"
"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"N1GRM.";"SA1";"21_1";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F";"Pandalus borealis";"2280400203";"Pandalus borealis"
"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"N3LNO.";"3LNO";"21_3_L,21_3_N,21_3_O";"";"";"21.3.L,21.3.N,21.3.O";"Pandalus borealis";"2280400203";"Pandalus borealis"
"Other regions";"Northern shrimp";"Pandalus borealis";"NAFO";NA;"PRA";"*N3M.";"3M";"21_3_M";"";"";"21.3.M";"Pandalus borealis";"2280400203";"Pandalus borealis"
"Other regions";"Greenland halibut";"Reinhardtius hippoglossoides";"NAFO";NA;"GHL";"N3LMNO";"3KLMNO";"21_3_K,21_3_L,21_3_M,21_3_N,21_3_O";"";"";"21.3.K,21.3.L,21.3.M,21.3.N,21.3.O";"Reinhardtius hippoglossoides";"1830200501";"Reinhardtius hippoglossoides"
"Other regions";"Greenland halibut";"Reinhardtius hippoglossoides";"NAFO";NA;"GHL";"N1GRN.";"SA1";"21_1";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F";"Reinhardtius hippoglossoides";"1830200501";"Reinhardtius hippoglossoides"
"Other regions";"Salmon";"Salmo salar";"NAFO";NA;"SAL";"No TAC";"SA1";"21_1";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F";"Salmo salar";"1230100401";"Salmo salar"
"Other regions";"Knifetooth dogfish";"Scymnodon ringenes";"NAFO";NA;"SYR";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Scymnodon ringenes";NA;"Scymnodon ringenes,Scymnodon ringens"
"Other regions";"Beaked redfish";"Sebastes mentella";"NAFO";NA;"REB";"No TAC";"SA1";"21_1";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F";"Sebastes mentella";"1780100112";"Sebastes mentella"
"Other regions";"Redfish";"Sebastes spp.";"NAFO";NA;"RED";"N3LN.";"3LN";"21_3_L,21_3_N";"";"";"21.3.L,21.3.N";"Sebastes spp.";"17801001XX";"Sebastes spp.,Sebastes marinus,Sebastes viviparus,Sebastes entomelas,Sebastes flavidus,Sebastes serriceps,Sebastes rosaceus,Sebastes serranoides,Sebastes mystinus,Sebastes alutus,Sebastes paucispinis,Sebastes miniatus,Sebastes mentella,Sebastes capensis,Sebastes fasciatus,Sebastes pinniger,Sebastes goodei,Sebastes constellatus,Sebastes aleutianus,Sebastes borealis,Sebastes caurinus,Sebastes diploproa,Sebastes elongatus,Sebastes inermis,Sebastes jordani,Sebastes maliger,Sebastes minor,Sebastes schlegeli,Sebastes taczanowskii,Sebastes reedi,Sebastes brevispinis,Sebastes melanops,Sebastes nigrocinctus,Sebastes proriger,Sebastes ruberrimus,Sebastes wilsoni,Sebastes ciliatus,Sebastes saxicola,Sebastes variegatus,Sebastes polyspinis,Sebastes nebulosus,Sebastes helvomaculatus,Sebastes babcocki,Sebastes aurora,Sebastes zacentrus,Sebastes melanostomus,Sebastes crameri,Sebastes oculatus,Sebastes chlorostictus,Sebastes carnatus,Sebastes levis,Sebastes rufus,Sebastes auriculatus,Sebastes spp.,Sebastes"
"Other regions";"Redfish";"Sebastes spp.";"NAFO";NA;"RED";"N3M.";"3M";"21_3_M";"";"";"21.3.M";"Sebastes spp.";"17801001XX";"Sebastes spp.,Sebastes marinus,Sebastes viviparus,Sebastes entomelas,Sebastes flavidus,Sebastes serriceps,Sebastes rosaceus,Sebastes serranoides,Sebastes mystinus,Sebastes alutus,Sebastes paucispinis,Sebastes miniatus,Sebastes mentella,Sebastes capensis,Sebastes fasciatus,Sebastes pinniger,Sebastes goodei,Sebastes constellatus,Sebastes aleutianus,Sebastes borealis,Sebastes caurinus,Sebastes diploproa,Sebastes elongatus,Sebastes inermis,Sebastes jordani,Sebastes maliger,Sebastes minor,Sebastes schlegeli,Sebastes taczanowskii,Sebastes reedi,Sebastes brevispinis,Sebastes melanops,Sebastes nigrocinctus,Sebastes proriger,Sebastes ruberrimus,Sebastes wilsoni,Sebastes ciliatus,Sebastes saxicola,Sebastes variegatus,Sebastes polyspinis,Sebastes nebulosus,Sebastes helvomaculatus,Sebastes babcocki,Sebastes aurora,Sebastes zacentrus,Sebastes melanostomus,Sebastes crameri,Sebastes oculatus,Sebastes chlorostictus,Sebastes carnatus,Sebastes levis,Sebastes rufus,Sebastes auriculatus,Sebastes spp.,Sebastes"
"Other regions";"Redfish";"Sebastes spp.";"NAFO";NA;"RED";"N3O.";"3O";"21_3_O";"";"";"21.3.O";"Sebastes spp.";"17801001XX";"Sebastes spp.,Sebastes marinus,Sebastes viviparus,Sebastes entomelas,Sebastes flavidus,Sebastes serriceps,Sebastes rosaceus,Sebastes serranoides,Sebastes mystinus,Sebastes alutus,Sebastes paucispinis,Sebastes miniatus,Sebastes mentella,Sebastes capensis,Sebastes fasciatus,Sebastes pinniger,Sebastes goodei,Sebastes constellatus,Sebastes aleutianus,Sebastes borealis,Sebastes caurinus,Sebastes diploproa,Sebastes elongatus,Sebastes inermis,Sebastes jordani,Sebastes maliger,Sebastes minor,Sebastes schlegeli,Sebastes taczanowskii,Sebastes reedi,Sebastes brevispinis,Sebastes melanops,Sebastes nigrocinctus,Sebastes proriger,Sebastes ruberrimus,Sebastes wilsoni,Sebastes ciliatus,Sebastes saxicola,Sebastes variegatus,Sebastes polyspinis,Sebastes nebulosus,Sebastes helvomaculatus,Sebastes babcocki,Sebastes aurora,Sebastes zacentrus,Sebastes melanostomus,Sebastes crameri,Sebastes oculatus,Sebastes chlorostictus,Sebastes carnatus,Sebastes levis,Sebastes rufus,Sebastes auriculatus,Sebastes spp.,Sebastes"
"Other regions";"Greenland shark";"Somniosus microcephalus";"NAFO";NA;"GSK";"";"SA1-6";"21_1,21_2,21_3,21_4,21_5,21_6";"";"";"21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F21.2.H,21.2.J21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O21.6.G";"Somniosus microcephalus";"1090100201";"Somniosus microcephalus"
"Other regions";"White hake";"Urophycis tenuis";"NAFO";NA;"HKW";"N3NO.";"3NO";"21_3_N,21_3_O";"";"";"21.3.N,21.3.O";"Urophycis tenuis";"1480400803";"Urophycis tenuis"
"Other regions";"Black scabbardfish";"Aphanopus carbo";"CECAF";NA;"BSF";"C3412-";"All areas";"34";"";"";"34";"Aphanopus carbo";"1750601201";"Aphanopus carbo"
"Other regions";"Intermediate scabbardfish";"Aphanopus intermedius";"CECAF";NA;"APH";"";"All areas";"34";"";"";"34";"Aphanopus intermedius";"1750601202";"Aphanopus intermedius"
"Other regions";"Deep water catsharks";"Apristurus spp.";"CECAF";NA;"API";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Apristurus spp.";"10801014XX";"Apristurus spp."
"Other regions";"Striped red shrimp";"Aristeus varidens";"CECAF";NA;"ARV";"";"All areas";"34";"";"";"34";"Aristeus varidens";"2280203102";"Aristeus varidens"
"Other regions";"Grunt";"Brachydeuterus spp.";"CECAF";NA;"HWX";"No TAC";"All areas";"34";"";"";"34";"Brachydeuterus spp.";NA;"Brachydeuterus spp."
"Other regions";"Atlantic pomfret";"Brama brama";"CECAF";NA;"POA";"";"All areas";"34";"";"";"34";"Brama brama";"1702700301";"Brama brama"
"Other regions";"Jack";"Caranx spp.";"CECAF";NA;"TRE";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"34.3.1,34.3.3,34.3.4,34.3.5,34.3.6";"Caranx spp.";"17023044XX";"Caranx spp."
"Other regions";"Gulper shark";"Centrophorus spp.";"CECAF";NA;"CWO";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Centrophorus spp.";"10901008XX";"Centrophorus spp."
"Other regions";"Portuguese dogfish";"Centroscymnus coelolepis";"CECAF";NA;"CYO";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Centroscymnus coelolepis";"1090101601";"Centroscymnus coelolepis"
"Other regions";"Longnose velvet dogfish";"Centroscymnus crepidater";"CECAF";NA;"CYP";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Centroscymnus crepidater";"1090101602";"Centroscymnus crepidater"
"Other regions";"Black dogfish";"Centroscyllium fabricii";"CECAF";NA;"CFB";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Centroscyllium fabricii";"1090101901";"Centroscyllium fabricii"
"Other regions";"Frilled shark";"Chlamydoselachus anguineus";"CECAF";NA;"HXC";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Chlamydoselachus anguineus";"1050100101";"Chlamydoselachus anguineus"
"Other regions";"Tongue sole";"Cynoglossus spp.";"CECAF";NA;"YOX";"No TAC";"All areas";"34";"";"";"34";"Cynoglossus spp.";"18304031XX";"Cynoglossus spp."
"Other regions";"Kitefin shark";"Dalatias licha";"CECAF";NA;"SCK";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Dalatias licha";"1090101801";"Dalatias licha"
"Other regions";"Birdbeak dogfish";"Deania calcea";"CECAF";NA;"DCA";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Deania calcea";"1090101401";"Deania calcea"
"Other regions";"Scad";"Decapterus spp.";"CECAF";NA;"SDX";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"34.3.1,34.3.3,34.3.4,34.3.5,34.3.6";"Decapterus spp.";"17023043XX";"Decapterus spp."
"Other regions";"Large-eye dentex";"Dentex macrophthalmus";"CECAF";NA;"DEL";"No TAC";"All areas";"34";"";"";"34";"Dentex macrophthalmus";"1703906002";"Dentex macrophthalmus"
"Other regions";"Anchovy";"Engraulis encrasicolus";"CECAF";NA;"ANE";"No TAC";"All areas";"34";"";"";"34";"Engraulis encrasicolus";"1210600201";"Engraulis encrasicolus"
"Other regions";"White grouper";"Epinephelus aeneus";"CECAF";NA;"GPW";"No TAC";"34.1.3, 34.3.1, 34.3.3-6";"34_1_3,34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"34.1.3,34.3.1,34.3.3,34.3.4,34.3.5,34.3.6";"Epinephelus aeneus";"1700204202";"Epinephelus aeneus"
"Other regions";"Bonga shad";"Ethmalosa fimbriata";"CECAF";NA;"BOA";"No TAC";"34.3.1, 34.3.3-6";"34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"34.3.1,34.3.3,34.3.4,34.3.5,34.3.6";"Ethmalosa fimbriata";"1210503002";"Ethmalosa fimbriata"
"Other regions";"Great lanternshark";"Etmopterus princeps";"CECAF";NA;"ETR";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Etmopterus princeps";"1090101005";"Etmopterus princeps"
"Other regions";"Velvet belly";"Etmopterus spinax";"CECAF";NA;"ETX";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Etmopterus spinax";"1090101001";"Etmopterus spinax"
"Other regions";"Southern pink shrimp";"Farfantepenaeus notialis";"CECAF";NA;"SOP";"No TAC";"All areas";"34";"";"";"34";"Farfantepenaeus notialis";NA;"Farfantepenaeus notialis"
"Other regions";"Lesser African threadfin";"Galeoides decadactylus";"CECAF";NA;"GAL";"No TAC";"34.1.3, 34.3.1, 34.3.3-6";"34_1_3,34_3_1,34_3_3,34_3_4,34_3_5,34_3_6";"";"";"34.1.3,34.3.1,34.3.3,34.3.4,34.3.5,34.3.6";"Galeoides decadactylus";"1707700302";"Galeoides decadactylus"
"Other regions";"Mouse catshark";"Galeus murinus";"CECAF";NA;"GAM";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Galeus murinus";"1080100106";"Galeus murinus"
"Other regions";"Bluntnose sixgill shark";"Hexanchus griseus";"CECAF";NA;"SBL";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Hexanchus griseus";"1050200201";"Hexanchus griseus"
"Other regions";"Common squid";"Loligo vulgaris";"CECAF";NA;"SQR";"No TAC";"All areas";"34";"";"";"34";"Loligo vulgaris";"3210400109";"Loligo vulgaris"
"Other regions";"Benguela hake";"Merluccius polli";"CECAF";NA;"HKB";"No TAC";"All areas";"34";"";"";"34";"Merluccius polli";"1480500408";"Merluccius polli"
"Other regions";"Senegalese hake";"Merluccius senegalensis";"CECAF";NA;"HKM";"No TAC";"All areas";"34";"";"";"34";"Merluccius senegalensis";"1480500402";"Merluccius senegalensis"
"Other regions";"Common octopus";"Octopus vulgaris";"CECAF";NA;"OCC";"No TAC";"All areas";"34";"";"";"34";"Octopus vulgaris";"3210900507";"Octopus vulgaris"
"Other regions";"Sailfin roughshark (Sharpback shark)";"Oxynotus paradoxus";"CECAF";NA;"OXN";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Oxynotus paradoxus";"1090500602";"Oxynotus paradoxus"
"Other regions";"axillary sea bream";"Pagellus acarne";"CECAF";NA;"SBA";"No TAC";"34.1.1";"34_1_1";"";"";"34.1.1";"Pagellus acarne";"1703900803";"Pagellus acarne"
"Other regions";"Red pandora";"Pagellus bellottii";"CECAF";NA;"PAR";"No TAC";"All areas";"34";"";"";"34";"Pagellus bellottii";"1703900807";"Pagellus bellottii"
"Other regions";"Blue spotted sea bream";"Pagrus caeruleostictus";"CECAF";NA;"BSC";"No TAC";"All areas";"34";"";"";"34";"Pagrus caeruleostictus";"1703919101";"Pagrus caeruleostictus"
"Other regions";"Deepwater rose shrimp";"Parapenaeus longirostris";"CECAF";NA;"DPS";"No TAC";"All areas";"34";"";"";"34";"Parapenaeus longirostris";"2280101701";"Parapenaeus longirostris"
"Other regions";"Grunt";"Pomadasys spp.";"CECAF";NA;"BGX";"No TAC";"All areas";"34";"";"";"34";"Pomadasys spp.";"17036209XX";"Pomadasys spp."
"Other regions";"West African croakers";"Pseudotolithus spp.";"CECAF";NA;"CKW";"No TAC";"34.1.1";"34_1_1";"";"";"34.1.1";"Pseudotolithus spp.";"17037457XX";"Pseudotolithus spp."
"Other regions";"Sardine";"Sardina pilchardus";"CECAF";NA;"PIL";"No TAC";"34.1.1, 34.1.3";"34_1_1,34_1_3";"";"";"34.1.1,34.1.3";"Sardina pilchardus";"1210506401";"Sardina pilchardus"
"Other regions";"Round sardinella";"Sardinella aurita";"CECAF";NA;"SAA";"No TAC";"All areas";"34";"";"";"34";"Sardinella aurita";"1210501210";"Sardinella aurita"
"Other regions";"Short-body sardinella";"Sardinella maderensis";"CECAF";NA;"SAE";"No TAC";"All areas";"34";"";"";"34";"Sardinella maderensis";"1210501217";"Sardinella maderensis"
"Other regions";"Chub mackerel";"Scomber colias";"CECAF";NA;"VMA";"No TAC";"All areas";"34";"";"";"34";"Scomber colias";"1750100209";"Scomber colias"
"Other regions";"Knifetooth dogfish";"Scymnodon ringenes";"CECAF";NA;"SYR";"";"34.1.1, 34.1.2, 34.2";"34_1_1,34_1_2,34_2";"";"";"34.1.1,34.1.2,34.2";"Scymnodon ringenes";NA;"Scymnodon ringenes,Scymnodon ringens"
"Other regions";"Cuttlefish";"Sepia hierredda";"CECAF";NA;"CVT";"No TAC";"All areas";"34";"";"";"34";"Sepia hierredda";"3210200237";"Sepia hierredda"
"Other regions";"Common cuttlefish";"Sepia officinalis";"CECAF";NA;"CTC";"No TAC";"All areas";"34";"";"";"34";"Sepia officinalis";"3210200202";"Sepia officinalis"
"Other regions";"Sea bream";"Sparus spp.";"CECAF";NA;"SBX";"No TAC";"34.1.1";"34_1_1";"";"";"34.1.1";"Sparus spp.";NA;"Sparus spp."
"Other regions";"Horse mackerel";"Trachurus spp.";"CECAF";NA;"JAX";"No TAC";"All areas";"34";"";"";"34";"Trachurus spp.";"17023004XX";"Trachurus spp."
"Other regions";"Jack mackerel";"Trachurus murphyi";"SPRFMO";NA;"CJM";"SPRFMO";"All areas";"81.870000000000005";"";"";"81.870000000000005";"Trachurus murphyi";"1702300405";"Trachurus murphyi"
"Other regions";"Wahoo";"Acanthocybium solandri";"ICCAT";NA;"WAH";"No TAC";"All areas";"21,31,27,34,37";"";"";"21.0.A,21.0.B,21.1,21.1.A,21.1.B,21.1.C,21.1.D,21.1.E,21.1.F,21.2.H,21.2.J,21.3,21.3.K,21.3.L,21.3.M,21.3.N,21.3.O,21.6.G,27.3.a.21,31,27,34,37";"Acanthocybium solandri";"1750101001";"Acanthocybium solandri"
