"TAXOCODE";"X3A_CODE";"Scientific_name";"AphiaID";"Match.type";"ScientificName";"AphiaID_accepted";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Subgenus";"Species";"Subspecies";"WoRMSname";"English_name";"ISSCAAP"
"1709200301";"GZV";"Gvozdarus svetovidovi";"234674";"exact";"Gvozdarus svetovidovi";"234674";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Nototheniidae";"Gvozdarus";"";"svetovidovi";NA;"Gvozdarus svetovidovi";"Naked-head toothfish";34
"1781900601";"BGI";"Bothragonus swanii";"279947";"exact";"Bothragonus swanii";"279947";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Agonidae";"Bothragonus";"";"swanii";NA;"Bothragonus swanii";"Rockhead";33
"3160801101";"SWW";"Swiftopecten swiftii";"393354";"exact";"Swiftopecten swiftii";"393354";"Animalia";"Mollusca";"Bivalvia";"Pectinoida";"Pectinidae";"Swiftopecten";"";"swiftii";NA;"Swiftopecten swiftii";"Swift's scallop";55
"3161200102";"HCL";"Pseudocardium sybillae";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Imperial surf clam";56
"1702300406";"PJM";"Trachurus symmetricus";"273305";"exact";"Trachurus symmetricus";"273305";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Carangidae";"Trachurus";"";"symmetricus";NA;"Trachurus symmetricus";"Pacific jack mackerel";37
"1400207501";"HSY";"Hesperoleucus symmetricus";"1017387";"exact";NA;"1017387";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";"symmetricus";NA;"";"California roach";11
"1703202733";"SNL";"Lutjanus synagris";"159800";"exact";"Lutjanus synagris";"159800";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Lutjanidae";"Lutjanus";"";"synagris";NA;"Lutjanus synagris";"Lane snapper";33
"1830302605";"ZMH";"Zebrias synapturoides";"277590";"exact";"Zebrias synapturoides";"277590";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Soleidae";"Zebrias";"";"synapturoides";NA;"Zebrias synapturoides";"Indian zebra sole";31
"1311601005";"DYZ";"Synodus synodus";"126373";"exact";"Synodus synodus";"126373";"Animalia";"Chordata";"Actinopterygii";"Aulopiformes";"Synodontidae";"Synodus";"";"synodus";NA;"Synodus synodus";"Redbarred lizardfish";33
"3071400103";"FSY";"Fusinus syracusanus";"139934";"exact";"Fusinus syracusanus";"139934";"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Fasciolariidae";"Fusinus";"";"syracusanus";NA;"Fusinus syracusanus";"Syracusan fusus";52
"1431302502";"DKV";"Uroconger syringinus";"158574";"exact";"Uroconger syringinus";"158574";"Animalia";"Chordata";"Actinopterygii";"Anguilliformes";"Congridae";"Uroconger";"";"syringinus";NA;"Uroconger syringinus";"Slender-tail conger";34
"3210400201";"SUY";"Stauroteuthis syrtensis";"153122";"exact";"Stauroteuthis syrtensis";"153122";"Animalia";"Mollusca";"Cephalopoda";"Octopoda";"Cirroteuthidae";"Stauroteuthis";"";"syrtensis";NA;"Stauroteuthis syrtensis";"";57
"1100400118";"RFA";"Raja taaf";"299036";"exact";"Raja taaf";"234766";"Animalia";"Chordata";"Elasmobranchii";"Rajiformes";"Rajidae";"Raja";"";"taaf";NA;"Raja taaf";"Whiteleg skate";38
"1411600901";"ITK";"Proeutropiichthys taakree";"1026691";"exact";NA;"1026691";"Animalia";"Chordata";"Actinopterygii";"Siluriformes";"Schilbeidae";NA;"";NA;NA;"";"";13
"1320800804";"IBD";"Hygophum taaningi";"126605";"exact";"Hygophum taaningi";"126605";"Animalia";"Chordata";"Actinopterygii";"Myctophiformes";"Myctophidae";"Hygophum";"";"taaningi";NA;"Hygophum taaningi";"Tåning’s lanternfish";34
"1320801814";"DQD";"Diaphus taaningi";"158894";"exact";"Diaphus taaningi";"158894";"Animalia";"Chordata";"Actinopterygii";"Myctophiformes";"Myctophidae";"Diaphus";"";"taaningi";NA;"Diaphus taaningi";"Slopewater lanternfish";34
"1510200103";"FUT";"Fistularia tabacaria";"159440";"exact";"Fistularia tabacaria";"159440";"Animalia";"Chordata";"Actinopterygii";"Syngnathiformes";"Fistulariidae";"Fistularia";"";"tabacaria";NA;"Fistularia tabacaria";"Cornetfish";33
"1400208804";"ATT";"Acheilognathus tabira";"1017240";"exact";NA;"1017240";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";"Acheilognathus";"";NA;NA;"";"";11
"1702304309";"DCT";"Decapterus tabl";"159484";"exact";"Decapterus tabl";"159484";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Carangidae";"Decapterus";"";"tabl";NA;"Decapterus tabl";"Roughear scad";37
"1400202301";"TBT";"Tribolodon taczanowskii";"315873";"exact";"Tribolodon taczanowskii";"283040";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";"Tribolodon";"";"taczanowskii";NA;"Tribolodon taczanowskii";"";11
"1780100129";"SFZ";"Sebastes taczanowskii";"274859";"exact";"Sebastes taczanowskii";"274859";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Sebastidae";"Sebastes";"";"taczanowskii";NA;"Sebastes taczanowskii";"";34
"1400220101";"LDT";"Ladislavia taczanowskii";"1020663";"exact";NA;"1020663";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";"taczanowskii";NA;"";"Tachanovsky's gudgeon";11
"5620101201";"SJD";"Tadorna tadorna";"232042";"exact";"Tadorna tadorna";"232042";"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Tadorna";"";"tadorna";NA;"Tadorna tadorna";"Common shelduck";NA
"1250102101";"DPT";"Diplophos taenia";"127292";"exact";"Diplophos taenia";"127292";"Animalia";"Chordata";"Actinopterygii";"Stomiiformes";"Gonostomatidae";"Diplophos";"";"taenia";NA;"Diplophos taenia";"";34
"1400501503";"BIT";"Cobitis taenia";"154373";"exact";"Cobitis taenia";"154373";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cobitidae";"Cobitis";"";"taenia";NA;"Cobitis taenia";"";11
"1703323010";"NWS";"Scolopsis taeniata";"712735";"exact";"Scolopsis taeniata";"712735";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Nemipteridae";"Scolopsis";"";"taeniata";NA;"Scolopsis taeniata";"Black-streaked monocle bream";33
"1380400910";"LMN";"Laemolyta taeniata";"1021355";"exact";NA;"1021355";"Animalia";"Chordata";"Actinopterygii";"Characiformes";"Anostomidae";NA;"";"taeniata";NA;"";"";13
"1703620928";"QDA";"Pomadasys taeniatus";"273516";"exact";"Pomadasys taeniatus";"273516";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Haemulidae";"Pomadasys";"";"taeniatus";NA;"Pomadasys taeniatus";"Bronzestriped grunt";33
"1701202503";"QCP";"Apogonichthyoides taeniatus";"209391";"exact";"Apogonichthyoides taeniatus";"209391";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Apogonidae";"Apogonichthyoides";"";"taeniatus";NA;"Apogonichthyoides taeniatus";"Twobelt cardinal";33
"1430901001";"MGT";"Gavialiceps taeniola";"280823";"exact";"Gavialiceps taeniola";"280823";"Animalia";"Chordata";"Actinopterygii";"Anguilliformes";"Muraenesocidae";"Gavialiceps";"";"taeniola";NA;"Gavialiceps taeniola";"";34
"1510601601";"PXT";"Phyllopteryx taeniolatus";"282254";"exact";"Phyllopteryx taeniolatus";"282254";"Animalia";"Chordata";"Actinopterygii";"Syngnathiformes";"Syngnathidae";"Phyllopteryx";"";"taeniolatus";NA;"Phyllopteryx taeniolatus";"Common seadragon";33
"1510600307";"SUZ";"Syngnathus taenionotus";"127391";"exact";"Syngnathus taenionotus";"127391";"Animalia";"Chordata";"Actinopterygii";"Syngnathiformes";"Syngnathidae";"Syngnathus";"";"taenionotus";NA;"Syngnathus taenionotus";"";33
"1510603001";"HYF";"Haliichthys taeniophorus";"280982";"exact";"Haliichthys taeniophorus";"280982";"Animalia";"Chordata";"Actinopterygii";"Syngnathiformes";"Syngnathidae";"Haliichthys";"";"taeniophorus";NA;"Haliichthys taeniophorus";"Ribboned pipefish";33
"1700211506";"EFA";"Cephalopholis taeniops";"279154";"exact";"Cephalopholis taeniops";"279154";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Serranidae";"Cephalopholis";"";"taeniops";NA;"Cephalopholis taeniops";"Bluespotted seabass";33
"1703323009";"NSE";"Scolopsis taenioptera";"276789";"exact";"Scolopsis taenioptera";"276789";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Nemipteridae";"Scolopsis";"";"taenioptera";NA;"Scolopsis taenioptera";"Lattice monocle bream";33
"1706505608";"USN";"Scarus taeniopterus";"276062";"exact";"Scarus taeniopterus";"276062";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Scaridae";"Scarus";"";"taeniopterus";NA;"Scarus taeniopterus";"Princess parrotfish";33
"1830101201";"ESO";"Perissias taeniopterus";"282219";"exact";"Perissias taeniopterus";"282219";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Bothidae";"Perissias";"";"taeniopterus";NA;"Perissias taeniopterus";"Striped-fin flounder";31
"1706000301";"DOA";"Pseudocepola taeniosoma";"282415";"exact";"Pseudocepola taeniosoma";"282415";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Cepolidae";"Pseudocepola";"";"taeniosoma";NA;"Pseudocepola taeniosoma";"";34
"1381200902";"SSU";"Semaprochilodus taeniurus";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Silver prochilodus";13
"1400100405";"ATE";"Catostomus tahoensis";"1020100";"exact";"Catostomus tahoensis";"1020100";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Catostomidae";"Catostomus";"";NA;NA;"";"Tahoe sucker";11
"1230102004";"HZU";"Hucho taimen";"1026969";"exact";NA;"1026969";"Animalia";"Chordata";"Actinopterygii";"Salmoniformes";"Salmonidae";"Hucho";"";NA;NA;"";"Taimen";23
"1703755402";"BHJ";"Bahaba taipingensis";"279858";"exact";"Bahaba taipingensis";"279858";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Sciaenidae";"Bahaba";"";"taipingensis";NA;"Bahaba taipingensis";"Chinese bahaba";33
"1702323103";"OBT";"Scomberoides tala";"277037";"exact";"Scomberoides tala";"277037";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Carangidae";"Scomberoides";"";"tala";NA;"Scomberoides tala";"Barred queenfish";37
"1430905801";"MCB";"Congresox talabon";"277095";"exact";"Congresox talabon";"277095";"Animalia";"Chordata";"Actinopterygii";"Anguilliformes";"Muraenesocidae";"Congresox";"";"talabon";NA;"Congresox talabon";"Yellow pike conger";34
"1430905802";"MCG";"Congresox talabonoides";"220036";"exact";"Congresox talabonoides";"220036";"Animalia";"Chordata";"Actinopterygii";"Anguilliformes";"Muraenesocidae";"Congresox";"";"talabonoides";NA;"Congresox talabonoides";"Indian pike conger";34
"1702311418";"GST";"Carangoides talamparoides";"218389";"exact";"Carangoides talamparoides";"218389";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Carangidae";"Carangoides";"";"talamparoides";NA;"Carangoides talamparoides";"Imposter trevally";37
"1400207902";"ZAQ";"Zacco taliensis";"1018296";"exact";NA;"1018296";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";NA;NA;"";"";11
"3073800104";"YRT";"Cyprea talpa";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Mole cowrie";52
"6190700501";"YYT";"Polyphyllia talpina";"211418";"exact";"Polyphyllia talpina";"211418";"Animalia";"Cnidaria";"Anthozoa";"Scleractinia";"Fungiidae";"Polyphyllia";"";"talpina";NA;"Polyphyllia talpina";"Feather coral";82
"1390500501";"OSN";"Orthosternarchus tamandua";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";13
"1570400201";"ATZ";"Allodontichthys tamazulae";"1014363";"exact";NA;"1014363";"Animalia";"Chordata";"Actinopterygii";"Cyprinodontiformes";NA;NA;"";NA;NA;"";"Tuxpan splitfin";13
"1400205908";"QPC";"Tor tambra";"1022217";"exact";NA;"1022217";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";NA;NA;"";"";11
"1400205901";"TOB";"Tor tambroides";"1021640";"exact";NA;"1021640";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";NA;NA;"";"Thai mahseer";11
"1703318411";"NND";"Nemipterus tambuloides";"278130";"exact";"Nemipterus tambuloides";"278130";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Nemipteridae";"Nemipterus";"";"tambuloides";NA;"Nemipterus tambuloides";"Fivelined threadfin bream";33
"1400213801";"TKT";"Tanakia tanago";"1017964";"exact";NA;"1017964";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";NA;NA;"";"Tokyo bitterling";11
"1782300908";"TZK";"Liparis tanakae";"274541";"exact";"Liparis tanakae";"274541";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Liparidae";"Liparis";"";"tanakae";NA;"Liparis tanakae";"Tanaka's snailfish";34
"1410611401";"TDT";"Tandanus tandanus";"1022552";"exact";NA;"1022552";"Animalia";"Chordata";"Actinopterygii";"Siluriformes";"Plotosidae";NA;"";NA;NA;"";"Tandan catfish";13
"1210501601";"SIA";"Stolothrissa tanganicae";"1017071";"exact";NA;"1017071";"Animalia";"Chordata";"Actinopterygii";"Clupeiformes";"Clupeidae";"Stolothrissa";"";"tanganicae";NA;"";"Lake Tanganyika sprat";13
"1705905134";"OIT";"Oreochromis tanganicae";"279204";"exact";"Oreochromis tanganicae";"279204";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Cichlidae";"Oreochromis";"";"tanganicae";NA;"Oreochromis tanganicae";"";12
"1400200801";"ATA";"Acapoeta tanganicae";"1018977";"exact";NA;"1018977";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";NA;"";"tanganicae";NA;"";"";11
"1570701601";"LYN";"Lamprichthys tanganicanus";"1019190";"exact";NA;"1019190";"Animalia";"Chordata";"Actinopterygii";"Cyprinodontiformes";"Poeciliidae";NA;"";NA;NA;"";"Tanganyika killifish";13
"2310300201";"UCG";"Uca tangeri";"107465";"exact";"Uca (Uca) tangeri";"107465";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Ocypodidae";"Uca";"Uca";"tangeri";NA;"Uca (Uca) tangeri";"West african fiddler crab";42
"1230900102";"XHK";"Neosalanx tangkahkeii";"281704";"exact";"Neosalanx tangkahkeii";"281704";"Animalia";"Chordata";"Actinopterygii";"Osmeriformes";"Salangidae";"Neosalanx";"";"tangkahkeii";NA;"Neosalanx tangkahkeii";"Chinese icefish";23
"3163300202";"KDT";"Cardites tankervillei";"225640";"exact";"Cardites tankervillei";"504842";"Animalia";"Mollusca";"Bivalvia";"Carditoida";"Carditidae";"Cardites";"";"tankervillei";NA;"Cardites tankervillei";"Tankerville's cardita";56
"2281400101";"BIQ";"Benthesicymus tanneri";"377425";"exact";"Benthesicymus tanneri";"377425";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Benthesicymidae";"Benthesicymus";"";"tanneri";NA;"Benthesicymus tanneri";"Tanner's deep-water shrimp";45
"1830100109";"QXP";"Arnoglossus tapeinosoma";"274178";"exact";"Arnoglossus tapeinosoma";"274178";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Bothidae";"Arnoglossus";"";"tapeinosoma";NA;"Arnoglossus tapeinosoma";"Drab flounder";31
"1706248301";"LZA";"Lepidozygus tapeinosoma";"212793";"exact";"Lepidozygus tapeinosoma";"212793";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Pomacentridae";"Lepidozygus";"";"tapeinosoma";NA;"Lepidozygus tapeinosoma";"Fusilier damselfish";33
"1830205302";"ROP";"Rhombosolea tapirina";"282603";"exact";"Rhombosolea tapirina";"282603";"Animalia";"Chordata";"Actinopterygii";"Pleuronectiformes";"Pleuronectidae";"Rhombosolea";"";"tapirina";NA;"Rhombosolea tapirina";"Greenback flounder";31
"1410802101";"PIT";"Pardiglanis tarabinii";"1013079";"exact";NA;"1013079";"Animalia";"Chordata";"Actinopterygii";"Siluriformes";"Bagridae";NA;"";NA;NA;"";"";13
"1110200902";"NTT";"Typhlonarke tarakea";"283077";"exact";"Typhlonarke tarakea";"283077";"Animalia";"Chordata";"Elasmobranchii";"Torpediniformes";"Narkidae";"Typhlonarke";"";"tarakea";NA;"Typhlonarke tarakea";"Oval electric ray";38
"1782000701";"EMZ";"Eumicrotremus taranetzi";"274496";"exact";"Eumicrotremus taranetzi";"274496";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Cyclopteridae";"Eumicrotremus";"";"taranetzi";NA;"Eumicrotremus taranetzi";"";34
"1782800101";"BTZ";"Bathylutichthys taranetzi";"279874";"exact";"Bathylutichthys taranetzi";"279874";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Bathylutichthyidae";"Bathylutichthys";"";"taranetzi";NA;"Bathylutichthys taranetzi";"";34
"1100801011";"RMT";"Mobula tarapacana";"105859";"exact";"Mobula tarapacana";"105859";"Animalia";"Chordata";"Elasmobranchii";"Rajiformes";"Myliobatidae";"Mobula";"";"tarapacana";NA;"Mobula tarapacana";"Chilean devil ray";38
"2283100304";"FAC";"Pasiphaea tarda";"107678";"exact";"Pasiphaea tarda";"107678";"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Pasiphaeidae";"Pasiphaea";"";"tarda";NA;"Pasiphaea tarda";"Crimson pasiphaeid";45
"1211201001";"PHT";"Opisthopterus tardoore";"281923";"exact";"Opisthopterus tardoore";"281923";"Animalia";"Chordata";"Actinopterygii";"Clupeiformes";"Pristigasteridae";"Opisthopterus";"";"tardoore";NA;"Opisthopterus tardoore";"Tardoore";24
"1400212402";"AWT";"Chalcalburnus tarichi";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Tarek";11
"1701201802";"UAM";"Pseudamia tarri";"209299";"exact";"Pseudamia tarri";"209299";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Apogonidae";"Pseudamia";"";"tarri";NA;"Pseudamia tarri";"Tarr's cardinalfish";33
"3210303603";"EYZ";"Euprymna tasmanica";"342324";"exact";"Euprymna tasmanica";"342324";"Animalia";"Mollusca";"Cephalopoda";"Sepiida";"Sepiolidae";"Euprymna";"";"tasmanica";NA;"Euprymna tasmanica";"Southern bobtail squid";57
"1760800401";"TUT";"Tubbia tasmanica";"219743";"exact";"Tubbia tasmanica";"219743";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Centrolophidae";"Tubbia";"";"tasmanica";NA;"Tubbia tasmanica";"Tasmanian ruffe";34
"1110200609";"TNT";"Narcine tasmaniensis";"275398";"exact";"Narcine tasmaniensis";"275398";"Animalia";"Chordata";"Elasmobranchii";"Torpediniformes";"Narcinidae";"Narcine";"";"tasmaniensis";NA;"Narcine tasmaniensis";"Tasmanian numbfish";38
"1210604604";"ESY";"Setipinna taty";"282768";"exact";"Setipinna taty";"282768";"Animalia";"Chordata";"Actinopterygii";"Clupeiformes";"Engraulidae";"Setipinna";"";"taty";NA;"Setipinna taty";"Scaly hairfin anchovy";35
"1703903401";"CFT";"Calamus taurinus";"275974";"exact";"Calamus taurinus";"275974";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Sparidae";"Calamus";"";"taurinus";NA;"Calamus taurinus";"Galapagos porgy";33
"1706205704";"DJJ";"Abudefduf taurus";"273701";"exact";"Abudefduf taurus";"273701";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Pomacentridae";"Abudefduf";"";"taurus";NA;"Abudefduf taurus";"Night sergeant";33
"1060200501";"CCT";"Carcharias taurus";"105843";"exact";"Carcharias taurus";"105843";"Animalia";"Chordata";"Elasmobranchii";"Lamniformes";"Odontaspididae";"Carcharias";"";"taurus";NA;"Carcharias taurus";"Sand tiger shark";38
"1700204219";"EPT";"Epinephelus tauvina";"218205";"exact";"Epinephelus tauvina";"218205";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Serranidae";"Epinephelus";"";"tauvina";NA;"Epinephelus tauvina";"Greasy grouper";33
"1400205709";"RRZ";"Rasbora tawarensis";"1017128";"exact";NA;"1017128";"Animalia";"Chordata";"Actinopterygii";"Cypriniformes";"Cyprinidae";"Rasbora";"";NA;NA;"";"";11
"7410500107";"KQX";"Caulerpa taxifolia";"144476";"exact";"Caulerpa taxifolia";"144476";"Plantae";"Chlorophyta";"Ulvophyceae";"Bryopsidales";"Caulerpaceae";"Caulerpa";"";"taxifolia";NA;"Caulerpa taxifolia";"Green sea palm";93
"7872500302";"GQX";"Asparagopsis taxiformis";"144439";"exact";"Asparagopsis taxiformis";"144439";"Plantae";"Rhodophyta";"Florideophyceae";"Bonnemaisoniales";"Bonnemaisoniaceae";"Asparagopsis";"";"taxiformis";NA;"Asparagopsis taxiformis";"Red sea plume";92
"1701102601";"PQY";"Priacanthus tayenus";"273768";"exact";"Priacanthus tayenus";"273768";"Animalia";"Chordata";"Actinopterygii";"Perciformes";"Priacanthidae";"Priacanthus";"";"tayenus";NA;"Priacanthus tayenus";"Purple-spotted bigeye";33
"1080204007";"RHY";"Rhizoprionodon taylori";"271329";"exact";"Rhizoprionodon taylori";"271329";"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Carcharhinidae";"Rhizoprionodon";"";"taylori";NA;"Rhizoprionodon taylori";"Australian sharpnose shark";38
"1580202901";"OCY";"Chilara taylori";"280146";"exact";"Chilara taylori";"280146";"Animalia";"Chordata";"Actinopterygii";"Ophidiiformes";"Ophidiidae";"Chilara";"";"taylori";NA;"Chilara taylori";"Spotted cusk-eel";34
"1781300801";"AEV";"Asemichthys taylori";"316433";"exact";"Asemichthys taylori";"282543";"Animalia";"Chordata";"Actinopterygii";"Scorpaeniformes";"Cottidae";"Asemichthys";"";"taylori";NA;"Asemichthys taylori";"Spinynose sculpin";33
"1410700401";"HTY";"Hito taytayensis";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"";13
"3070500502";"IPT";"Lithopoma tecta";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Imbricated star-shell";52
"3070200701";"YJT";"Cymia tecta";NA;"";"";NA;"";"";"";"";"";"";"";"";NA;"";"Shoot rock shell";52
"7871600401";"GJE";"Chondracanthus teedei";"145624";"exact";"Chondracanthus teedei";"145624";"Plantae";"Rhodophyta";"Florideophyceae";"Gigartinales";"Gigartinaceae";"Chondracanthus";"";"teedei";NA;"Chondracanthus teedei";"Hackle weed";92
