AreaCode	FishingActivityCategoryEuropeanLvl6Code
27.6.a	TBB_MCD_70-99_0_0
27.6.a	TBB_MCF_<16_0_0
27.6.a	TBB_MCF_>=120_0_0
27.6.a	TBB_MCF_0_0_0
27.6.a	TBB_MCF_100-119_0_0
27.6.a	TBB_MCF_16-31_0_0
27.6.a	TBB_MCF_32-69_0_0
27.6.a	TBB_MCF_70-99_0_0
27.6.a	TBB_MOL_<16_0_0
27.6.a	TBB_MOL_>=120_0_0
27.6.a	TBB_MOL_0_0_0
27.6.a	TBB_MOL_100-119_0_0
27.6.a	TBB_MOL_16-31_0_0
27.6.a	TBB_MOL_32-69_0_0
27.6.a	TBB_MOL_70-99_0_0
27.6.a.n	DRB_MOL_0_0_0
27.6.a.n	FPN_LPF_0_0_0
27.6.a.n	FPO_CRU_0_0_0
27.6.a.n	FPO_FIF_0_0_0
27.6.a.n	FPO_MOL_0_0_0
27.6.a.n	FYK_CAT_0_0_0
27.6.a.n	FYK_DEF_0_0_0
27.6.a.n	GND_DEF_>=220_0_0
27.6.a.n	GND_DEF_0_0_0
27.6.a.n	GND_DEF_100-119_0_0
27.6.a.n	GND_DEF_10-30_0_0
27.6.a.n	GND_DEF_120-219_0_0
27.6.a.n	GND_DEF_50-70_0_0
27.6.a.n	GND_DEF_90-99_0_0
27.6.a.n	GND_SPF_>=220_0_0
27.6.a.n	GND_SPF_0_0_0
27.6.a.n	GND_SPF_100-119_0_0
27.6.a.n	GND_SPF_10-30_0_0
27.6.a.n	GND_SPF_120-219_0_0
27.6.a.n	GND_SPF_50-70_0_0
27.6.a.n	GND_SPF_90-99_0_0
27.6.a.n	GNS_CRU_>=220_0_0
27.6.a.n	GNS_CRU_0_0_0
27.6.a.n	GNS_CRU_100-119_0_0
27.6.a.n	GNS_CRU_10-30_0_0
27.6.a.n	GNS_CRU_120-219_0_0
27.6.a.n	GNS_CRU_50-70_0_0
27.6.a.n	GNS_CRU_90-99_0_0
27.6.a.n	GNS_DEF_>=220_0_0
27.6.a.n	GNS_DEF_0_0_0
27.6.a.n	GNS_DEF_100-119_0_0
27.6.a.n	GNS_DEF_10-30_0_0
27.6.a.n	GNS_DEF_120-219_0_0
27.6.a.n	GNS_DEF_50-70_0_0
27.6.a.n	GNS_DEF_90-99_0_0
27.6.a.n	GNS_DWS_>=220_0_0
27.6.a.n	GNS_DWS_0_0_0
27.6.a.n	GNS_DWS_100-119_0_0
27.6.a.n	GNS_DWS_10-30_0_0
27.6.a.n	GNS_DWS_120-219_0_0
27.6.a.n	GNS_DWS_50-70_0_0
27.6.a.n	GNS_DWS_90-99_0_0
27.6.a.n	GNS_SPF_>=220_0_0
27.6.a.n	GNS_SPF_0_0_0
27.6.a.n	GNS_SPF_100-119_0_0
27.6.a.n	GNS_SPF_10-30_0_0
27.6.a.n	GNS_SPF_120-219_0_0
27.6.a.n	GNS_SPF_50-70_0_0
27.6.a.n	GNS_SPF_90-99_0_0
27.6.a.n	GTR_DEF_>=220_0_0
27.6.a.n	GTR_DEF_0_0_0
27.6.a.n	GTR_DEF_100-119_0_0
27.6.a.n	GTR_DEF_10-30_0_0
27.6.a.n	GTR_DEF_120-219_0_0
27.6.a.n	GTR_DEF_50-70_0_0
27.6.a.n	GTR_DEF_90-99_0_0
27.6.a.n	HMD_MOL_0_0_0
27.6.a.n	LHM_CEP_0_0_0
27.6.a.n	LHM_DEF_0_0_0
27.6.a.n	LHM_DWS_0_0_0
27.6.a.n	LHM_FIF_0_0_0
27.6.a.n	LHM_SPF_0_0_0
27.6.a.n	LHP_CEP_0_0_0
27.6.a.n	LHP_FIF_0_0_0
27.6.a.n	LLD_DEF_0_0_0
27.6.a.n	LLD_DWS_0_0_0
27.6.a.n	LLD_LPF_0_0_0
27.6.a.n	LLS_DEF_0_0_0
27.6.a.n	LLS_DWS_0_0_0
27.6.a.n	LTL_LPF_0_0_0
27.6.a.n	MIS_MIS_0_0_0
27.6.a.n	OTB_CRU_<16_0_0
27.6.a.n	OTB_CRU_>=120_0_0
27.6.a.n	OTB_CRU_0_0_0
27.6.a.n	OTB_CRU_100-119_0_0
27.6.a.n	OTB_CRU_16-31_0_0
27.6.a.n	OTB_CRU_32-69_0_0
27.6.a.n	OTB_CRU_70-99_0_0
27.6.a.n	OTB_DEF_<16_0_0
27.6.a.n	OTB_DEF_>=120_0_0
27.6.a.n	OTB_DEF_0_0_0
27.6.a.n	OTB_DEF_100-119_0_0
27.6.a.n	OTB_DEF_16-31_0_0
27.6.a.n	OTB_DEF_32-69_0_0
27.6.a.n	OTB_DEF_70-99_0_0
27.6.a.n	OTB_DWS_<16_0_0
27.6.a.n	OTB_DWS_>=120_0_0
27.6.a.n	OTB_DWS_0_0_0
27.6.a.n	OTB_DWS_100-119_0_0
27.6.a.n	OTB_DWS_16-31_0_0
27.6.a.n	OTB_DWS_32-69_0_0
27.6.a.n	OTB_DWS_70-99_0_0
27.6.a.n	OTB_MCD_<16_0_0
27.6.a.n	OTB_MCD_>=120_0_0
27.6.a.n	OTB_MCD_0_0_0
27.6.a.n	OTB_MCD_100-119_0_0
27.6.a.n	OTB_MCD_16-31_0_0
27.6.a.n	OTB_MCD_32-69_0_0
27.6.a.n	OTB_MCD_70-99_0_0
27.6.a.n	OTB_MCF_<16_0_0
27.6.a.n	OTB_MCF_>=120_0_0
27.6.a.n	OTB_MCF_0_0_0
27.6.a.n	OTB_MCF_100-119_0_0
27.6.a.n	OTB_MCF_16-31_0_0
27.6.a.n	OTB_MCF_32-69_0_0
27.6.a.n	OTB_MCF_70-99_0_0
27.6.a.n	OTB_MDD_<16_0_0
27.6.a.n	OTB_MDD_>=120_0_0
27.6.a.n	OTB_MDD_0_0_0
27.6.a.n	OTB_MDD_100-119_0_0
27.6.a.n	OTB_MDD_16-31_0_0
27.6.a.n	OTB_MDD_32-69_0_0
27.6.a.n	OTB_MDD_70-99_0_0
27.6.a.n	OTB_MOL_<16_0_0
27.6.a.n	OTB_MOL_>=120_0_0
27.6.a.n	OTB_MOL_0_0_0
27.6.a.n	OTB_MOL_100-119_0_0
27.6.a.n	OTB_MOL_16-31_0_0
27.6.a.n	OTB_MOL_32-69_0_0
27.6.a.n	OTB_MOL_70-99_0_0
27.6.a.n	OTB_MPD_<16_0_0
27.6.a.n	OTB_MPD_>=120_0_0
27.6.a.n	OTB_MPD_0_0_0
27.6.a.n	OTB_MPD_100-119_0_0
27.6.a.n	OTB_MPD_16-31_0_0
27.6.a.n	OTB_MPD_32-69_0_0
27.6.a.n	OTB_MPD_70-99_0_0
27.6.a.n	OTB_SPF_<16_0_0
27.6.a.n	OTB_SPF_>=120_0_0
27.6.a.n	OTB_SPF_0_0_0
27.6.a.n	OTB_SPF_100-119_0_0
27.6.a.n	OTB_SPF_16-31_0_0
27.6.a.n	OTB_SPF_32-69_0_0
27.6.a.n	OTB_SPF_70-99_0_0
27.6.a.n	OTM_DEF_<16_0_0
27.6.a.n	OTM_DEF_>=120_0_0
27.6.a.n	OTM_DEF_0_0_0
27.6.a.n	OTM_DEF_100-119_0_0
27.6.a.n	OTM_DEF_16-31_0_0
27.6.a.n	OTM_DEF_32-69_0_0
27.6.a.n	OTM_DEF_70-99_0_0
27.6.a.n	OTM_SPF_<16_0_0
27.6.a.n	OTM_SPF_>=120_0_0
27.6.a.n	OTM_SPF_0_0_0
27.6.a.n	OTM_SPF_100-119_0_0
27.6.a.n	OTM_SPF_16-31_0_0
27.6.a.n	OTM_SPF_32-69_0_0
27.6.a.n	OTM_SPF_70-99_0_0
27.6.a.n	OTT_CRU_<16_0_0
27.6.a.n	OTT_CRU_>=120_0_0
27.6.a.n	OTT_CRU_0_0_0
27.6.a.n	OTT_CRU_100-119_0_0
27.6.a.n	OTT_CRU_16-31_0_0
27.6.a.n	OTT_CRU_32-69_0_0
27.6.a.n	OTT_CRU_70-99_0_0
27.6.a.n	OTT_DEF_<16_0_0
27.6.a.n	OTT_DEF_>=120_0_0
27.6.a.n	OTT_DEF_0_0_0
27.6.a.n	OTT_DEF_100-119_0_0
27.6.a.n	OTT_DEF_16-31_0_0
27.6.a.n	OTT_DEF_32-69_0_0
27.6.a.n	OTT_DEF_70-99_0_0
27.6.a.n	OTT_DWS_<16_0_0
27.6.a.n	OTT_DWS_>=120_0_0
27.6.a.n	OTT_DWS_0_0_0
27.6.a.n	OTT_DWS_100-119_0_0
27.6.a.n	OTT_DWS_16-31_0_0
27.6.a.n	OTT_DWS_32-69_0_0
27.6.a.n	OTT_DWS_70-99_0_0
27.6.a.n	OTT_MCD_<16_0_0
27.6.a.n	OTT_MCD_>=120_0_0
27.6.a.n	OTT_MCD_0_0_0
27.6.a.n	OTT_MCD_100-119_0_0
27.6.a.n	OTT_MCD_16-31_0_0
27.6.a.n	OTT_MCD_32-69_0_0
27.6.a.n	OTT_MCD_70-99_0_0
27.6.a.n	OTT_MOL_<16_0_0
27.6.a.n	OTT_MOL_>=120_0_0
27.6.a.n	OTT_MOL_0_0_0
27.6.a.n	OTT_MOL_100-119_0_0
27.6.a.n	OTT_MOL_16-31_0_0
27.6.a.n	OTT_MOL_32-69_0_0
27.6.a.n	OTT_MOL_70-99_0_0
27.6.a.n	OTT_MPD_<16_0_0
27.6.a.n	OTT_MPD_>=120_0_0
27.6.a.n	OTT_MPD_0_0_0
27.6.a.n	OTT_MPD_100-119_0_0
27.6.a.n	OTT_MPD_16-31_0_0
27.6.a.n	OTT_MPD_32-69_0_0
27.6.a.n	OTT_MPD_70-99_0_0
27.6.a.n	PS_LPF_0_0_0
27.6.a.n	PS_SPF_0_0_0
27.6.a.n	PTB_CRU_<16_0_0
27.6.a.n	PTB_CRU_>=120_0_0
27.6.a.n	PTB_CRU_0_0_0
27.6.a.n	PTB_CRU_100-119_0_0
27.6.a.n	PTB_CRU_16-31_0_0
27.6.a.n	PTB_CRU_32-69_0_0
27.6.a.n	PTB_CRU_70-99_0_0
27.6.a.n	PTB_DEF_<16_0_0
27.6.a.n	PTB_DEF_>=120_0_0
27.6.a.n	PTB_DEF_0_0_0
27.6.a.n	PTB_DEF_100-119_0_0
27.6.a.n	PTB_DEF_16-31_0_0
27.6.a.n	PTB_DEF_32-69_0_0
27.6.a.n	PTB_DEF_70-99_0_0
27.6.a.n	PTB_MPD_<16_0_0
27.6.a.n	PTB_MPD_>=120_0_0
27.6.a.n	PTB_MPD_0_0_0
27.6.a.n	PTB_MPD_100-119_0_0
27.6.a.n	PTB_MPD_16-31_0_0
27.6.a.n	PTB_MPD_32-69_0_0
27.6.a.n	PTB_MPD_70-99_0_0
27.6.a.n	PTB_SPF_<16_0_0
27.6.a.n	PTB_SPF_>=120_0_0
27.6.a.n	PTB_SPF_0_0_0
27.6.a.n	PTB_SPF_100-119_0_0
27.6.a.n	PTB_SPF_16-31_0_0
27.6.a.n	PTB_SPF_32-69_0_0
27.6.a.n	PTB_SPF_70-99_0_0
27.6.a.n	PTM_DEF_<16_0_0
27.6.a.n	PTM_DEF_>=120_0_0
27.6.a.n	PTM_DEF_0_0_0
27.6.a.n	PTM_DEF_100-119_0_0
27.6.a.n	PTM_DEF_16-31_0_0
27.6.a.n	PTM_DEF_32-69_0_0
27.6.a.n	PTM_DEF_70-99_0_0
27.6.a.n	PTM_LPF_<16_0_0
27.6.a.n	PTM_LPF_>=120_0_0
27.6.a.n	PTM_LPF_0_0_0
27.6.a.n	PTM_LPF_100-119_0_0
27.6.a.n	PTM_LPF_16-31_0_0
27.6.a.n	PTM_LPF_32-69_0_0
27.6.a.n	PTM_LPF_70-99_0_0
27.6.a.n	PTM_SPF_<16_0_0
27.6.a.n	PTM_SPF_>=120_0_0
27.6.a.n	PTM_SPF_0_0_0
27.6.a.n	PTM_SPF_100-119_0_0
27.6.a.n	PTM_SPF_16-31_0_0
27.6.a.n	PTM_SPF_32-69_0_0
27.6.a.n	PTM_SPF_70-99_0_0
27.6.a.n	SB_FIF_0_0_0
27.6.a.n	SDN_DEF_<16_0_0
27.6.a.n	SDN_DEF_>=120_0_0
27.6.a.n	SDN_DEF_0_0_0
27.6.a.n	SDN_DEF_100-119_0_0
27.6.a.n	SDN_DEF_16-31_0_0
27.6.a.n	SDN_DEF_32-69_0_0
27.6.a.n	SDN_DEF_70-99_0_0
27.6.a.n	SDN_MCF_<16_0_0
27.6.a.n	SDN_MCF_>=120_0_0
27.6.a.n	SDN_MCF_0_0_0
27.6.a.n	SDN_MCF_100-119_0_0
27.6.a.n	SDN_MCF_16-31_0_0
27.6.a.n	SDN_MCF_32-69_0_0
27.6.a.n	SDN_MCF_70-99_0_0
27.6.a.n	SSC_DEF_<16_0_0
27.6.a.n	SSC_DEF_>=120_0_0
27.6.a.n	SSC_DEF_0_0_0
27.6.a.n	SSC_DEF_100-119_0_0
27.6.a.n	SSC_DEF_16-31_0_0
27.6.a.n	SSC_DEF_32-69_0_0
27.6.a.n	SSC_DEF_70-99_0_0
27.6.a.n	TBB_CRU_<16_0_0
27.6.a.n	TBB_CRU_>=120_0_0
27.6.a.n	TBB_CRU_0_0_0
27.6.a.n	TBB_CRU_100-119_0_0
27.6.a.n	TBB_CRU_16-31_0_0
27.6.a.n	TBB_CRU_32-69_0_0
27.6.a.n	TBB_CRU_70-99_0_0
27.6.a.n	TBB_DEF_<16_0_0
27.6.a.n	TBB_DEF_>=120_0_0
27.6.a.n	TBB_DEF_0_0_0
27.6.a.n	TBB_DEF_100-119_0_0
27.6.a.n	TBB_DEF_16-31_0_0
27.6.a.n	TBB_DEF_32-69_0_0
27.6.a.n	TBB_DEF_70-99_0_0
27.6.a.n	TBB_MCD_<16_0_0
27.6.a.n	TBB_MCD_>=120_0_0
27.6.a.n	TBB_MCD_0_0_0
27.6.a.n	TBB_MCD_100-119_0_0
27.6.a.n	TBB_MCD_16-31_0_0
27.6.a.n	TBB_MCD_32-69_0_0
27.6.a.n	TBB_MCD_70-99_0_0
27.6.a.n	TBB_MCF_<16_0_0
27.6.a.n	TBB_MCF_>=120_0_0
27.6.a.n	TBB_MCF_0_0_0
27.6.a.n	TBB_MCF_100-119_0_0
27.6.a.n	TBB_MCF_16-31_0_0
27.6.a.n	TBB_MCF_32-69_0_0
27.6.a.n	TBB_MCF_70-99_0_0
27.6.a.n	TBB_MOL_<16_0_0
27.6.a.n	TBB_MOL_>=120_0_0
27.6.a.n	TBB_MOL_0_0_0
27.6.a.n	TBB_MOL_100-119_0_0
27.6.a.n	TBB_MOL_16-31_0_0
27.6.a.n	TBB_MOL_32-69_0_0
27.6.a.n	TBB_MOL_70-99_0_0
27.6.a.s	DRB_MOL_0_0_0
27.6.a.s	FPN_LPF_0_0_0
27.6.a.s	FPO_CRU_0_0_0
27.6.a.s	FPO_FIF_0_0_0
27.6.a.s	FPO_MOL_0_0_0
27.6.a.s	FYK_CAT_0_0_0
27.6.a.s	FYK_DEF_0_0_0
27.6.a.s	GND_DEF_>=220_0_0
27.6.a.s	GND_DEF_0_0_0
27.6.a.s	GND_DEF_100-119_0_0
27.6.a.s	GND_DEF_10-30_0_0
27.6.a.s	GND_DEF_120-219_0_0
27.6.a.s	GND_DEF_50-70_0_0
27.6.a.s	GND_DEF_90-99_0_0
27.6.a.s	GND_SPF_>=220_0_0
27.6.a.s	GND_SPF_0_0_0
27.6.a.s	GND_SPF_100-119_0_0
27.6.a.s	GND_SPF_10-30_0_0
27.6.a.s	GND_SPF_120-219_0_0
27.6.a.s	GND_SPF_50-70_0_0
27.6.a.s	GND_SPF_90-99_0_0
27.6.a.s	GNS_CRU_>=220_0_0
27.6.a.s	GNS_CRU_0_0_0
27.6.a.s	GNS_CRU_100-119_0_0
27.6.a.s	GNS_CRU_10-30_0_0
27.6.a.s	GNS_CRU_120-219_0_0
27.6.a.s	GNS_CRU_50-70_0_0
27.6.a.s	GNS_CRU_90-99_0_0
27.6.a.s	GNS_DEF_>=220_0_0
27.6.a.s	GNS_DEF_0_0_0
27.6.a.s	GNS_DEF_100-119_0_0
27.6.a.s	GNS_DEF_10-30_0_0
27.6.a.s	GNS_DEF_120-219_0_0
27.6.a.s	GNS_DEF_50-70_0_0
27.6.a.s	GNS_DEF_90-99_0_0
27.6.a.s	GNS_DWS_>=220_0_0
27.6.a.s	GNS_DWS_0_0_0
27.6.a.s	GNS_DWS_100-119_0_0
27.6.a.s	GNS_DWS_10-30_0_0
27.6.a.s	GNS_DWS_120-219_0_0
27.6.a.s	GNS_DWS_50-70_0_0
27.6.a.s	GNS_DWS_90-99_0_0
27.6.a.s	GNS_SPF_>=220_0_0
27.6.a.s	GNS_SPF_0_0_0
27.6.a.s	GNS_SPF_100-119_0_0
27.6.a.s	GNS_SPF_10-30_0_0
27.6.a.s	GNS_SPF_120-219_0_0
27.6.a.s	GNS_SPF_50-70_0_0
27.6.a.s	GNS_SPF_90-99_0_0
27.6.a.s	GTR_DEF_>=220_0_0
27.6.a.s	GTR_DEF_0_0_0
27.6.a.s	GTR_DEF_100-119_0_0
27.6.a.s	GTR_DEF_10-30_0_0
27.6.a.s	GTR_DEF_120-219_0_0
27.6.a.s	GTR_DEF_50-70_0_0
27.6.a.s	GTR_DEF_90-99_0_0
27.6.a.s	HMD_MOL_0_0_0
27.6.a.s	LHM_CEP_0_0_0
27.6.a.s	LHM_DEF_0_0_0
27.6.a.s	LHM_DWS_0_0_0
27.6.a.s	LHM_FIF_0_0_0
27.6.a.s	LHM_SPF_0_0_0
27.6.a.s	LHP_CEP_0_0_0
27.6.a.s	LHP_FIF_0_0_0
27.6.a.s	LLD_DEF_0_0_0
27.6.a.s	LLD_DWS_0_0_0
27.6.a.s	LLD_LPF_0_0_0
27.6.a.s	LLS_DEF_0_0_0
27.6.a.s	LLS_DWS_0_0_0
27.6.a.s	LTL_LPF_0_0_0
27.6.a.s	MIS_MIS_0_0_0
27.6.a.s	OTB_CRU_<16_0_0
27.6.a.s	OTB_CRU_>=120_0_0
27.6.a.s	OTB_CRU_0_0_0
27.6.a.s	OTB_CRU_100-119_0_0
27.6.a.s	OTB_CRU_16-31_0_0
27.6.a.s	OTB_CRU_32-69_0_0
27.6.a.s	OTB_CRU_70-99_0_0
27.6.a.s	OTB_DEF_<16_0_0
27.6.a.s	OTB_DEF_>=120_0_0
27.6.a.s	OTB_DEF_0_0_0
27.6.a.s	OTB_DEF_100-119_0_0
27.6.a.s	OTB_DEF_16-31_0_0
27.6.a.s	OTB_DEF_32-69_0_0
27.6.a.s	OTB_DEF_70-99_0_0
27.6.a.s	OTB_DWS_<16_0_0
27.6.a.s	OTB_DWS_>=120_0_0
27.6.a.s	OTB_DWS_0_0_0
27.6.a.s	OTB_DWS_100-119_0_0
27.6.a.s	OTB_DWS_16-31_0_0
27.6.a.s	OTB_DWS_32-69_0_0
27.6.a.s	OTB_DWS_70-99_0_0
27.6.a.s	OTB_MCD_<16_0_0
27.6.a.s	OTB_MCD_>=120_0_0
27.6.a.s	OTB_MCD_0_0_0
27.6.a.s	OTB_MCD_100-119_0_0
27.6.a.s	OTB_MCD_16-31_0_0
27.6.a.s	OTB_MCD_32-69_0_0
27.6.a.s	OTB_MCD_70-99_0_0
27.6.a.s	OTB_MCF_<16_0_0
27.6.a.s	OTB_MCF_>=120_0_0
27.6.a.s	OTB_MCF_0_0_0
27.6.a.s	OTB_MCF_100-119_0_0
27.6.a.s	OTB_MCF_16-31_0_0
27.6.a.s	OTB_MCF_32-69_0_0
27.6.a.s	OTB_MCF_70-99_0_0
27.6.a.s	OTB_MDD_<16_0_0
27.6.a.s	OTB_MDD_>=120_0_0
27.6.a.s	OTB_MDD_0_0_0
27.6.a.s	OTB_MDD_100-119_0_0
27.6.a.s	OTB_MDD_16-31_0_0
27.6.a.s	OTB_MDD_32-69_0_0
27.6.a.s	OTB_MDD_70-99_0_0
27.6.a.s	OTB_MOL_<16_0_0
27.6.a.s	OTB_MOL_>=120_0_0
27.6.a.s	OTB_MOL_0_0_0
27.6.a.s	OTB_MOL_100-119_0_0
27.6.a.s	OTB_MOL_16-31_0_0
27.6.a.s	OTB_MOL_32-69_0_0
27.6.a.s	OTB_MOL_70-99_0_0
27.6.a.s	OTB_MPD_<16_0_0
27.6.a.s	OTB_MPD_>=120_0_0
27.6.a.s	OTB_MPD_0_0_0
27.6.a.s	OTB_MPD_100-119_0_0
27.6.a.s	OTB_MPD_16-31_0_0
27.6.a.s	OTB_MPD_32-69_0_0
27.6.a.s	OTB_MPD_70-99_0_0
27.6.a.s	OTB_SPF_<16_0_0
27.6.a.s	OTB_SPF_>=120_0_0
27.6.a.s	OTB_SPF_0_0_0
27.6.a.s	OTB_SPF_100-119_0_0
27.6.a.s	OTB_SPF_16-31_0_0
27.6.a.s	OTB_SPF_32-69_0_0
27.6.a.s	OTB_SPF_70-99_0_0
27.6.a.s	OTM_DEF_<16_0_0
27.6.a.s	OTM_DEF_>=120_0_0
27.6.a.s	OTM_DEF_0_0_0
27.6.a.s	OTM_DEF_100-119_0_0
27.6.a.s	OTM_DEF_16-31_0_0
27.6.a.s	OTM_DEF_32-69_0_0
27.6.a.s	OTM_DEF_70-99_0_0
27.6.a.s	OTM_SPF_<16_0_0
27.6.a.s	OTM_SPF_>=120_0_0
27.6.a.s	OTM_SPF_0_0_0
27.6.a.s	OTM_SPF_100-119_0_0
27.6.a.s	OTM_SPF_16-31_0_0
27.6.a.s	OTM_SPF_32-69_0_0
27.6.a.s	OTM_SPF_70-99_0_0
27.6.a.s	OTT_CRU_<16_0_0
27.6.a.s	OTT_CRU_>=120_0_0
27.6.a.s	OTT_CRU_0_0_0
27.6.a.s	OTT_CRU_100-119_0_0
27.6.a.s	OTT_CRU_16-31_0_0
27.6.a.s	OTT_CRU_32-69_0_0
27.6.a.s	OTT_CRU_70-99_0_0
27.6.a.s	OTT_DEF_<16_0_0
27.6.a.s	OTT_DEF_>=120_0_0
27.6.a.s	OTT_DEF_0_0_0
27.6.a.s	OTT_DEF_100-119_0_0
27.6.a.s	OTT_DEF_16-31_0_0
27.6.a.s	OTT_DEF_32-69_0_0
27.6.a.s	OTT_DEF_70-99_0_0
27.6.a.s	OTT_DWS_<16_0_0
27.6.a.s	OTT_DWS_>=120_0_0
27.6.a.s	OTT_DWS_0_0_0
27.6.a.s	OTT_DWS_100-119_0_0
27.6.a.s	OTT_DWS_16-31_0_0
27.6.a.s	OTT_DWS_32-69_0_0
27.6.a.s	OTT_DWS_70-99_0_0
27.6.a.s	OTT_MCD_<16_0_0
27.6.a.s	OTT_MCD_>=120_0_0
27.6.a.s	OTT_MCD_0_0_0
27.6.a.s	OTT_MCD_100-119_0_0
27.6.a.s	OTT_MCD_16-31_0_0
27.6.a.s	OTT_MCD_32-69_0_0
27.6.a.s	OTT_MCD_70-99_0_0
27.6.a.s	OTT_MOL_<16_0_0
27.6.a.s	OTT_MOL_>=120_0_0
27.6.a.s	OTT_MOL_0_0_0
27.6.a.s	OTT_MOL_100-119_0_0
27.6.a.s	OTT_MOL_16-31_0_0
27.6.a.s	OTT_MOL_32-69_0_0
27.6.a.s	OTT_MOL_70-99_0_0
27.6.a.s	OTT_MPD_<16_0_0
27.6.a.s	OTT_MPD_>=120_0_0
27.6.a.s	OTT_MPD_0_0_0
27.6.a.s	OTT_MPD_100-119_0_0
27.6.a.s	OTT_MPD_16-31_0_0
27.6.a.s	OTT_MPD_32-69_0_0
27.6.a.s	OTT_MPD_70-99_0_0
27.6.a.s	PS_LPF_0_0_0
27.6.a.s	PS_SPF_0_0_0
27.6.a.s	PTB_CRU_<16_0_0
27.6.a.s	PTB_CRU_>=120_0_0
27.6.a.s	PTB_CRU_0_0_0
27.6.a.s	PTB_CRU_100-119_0_0
27.6.a.s	PTB_CRU_16-31_0_0
27.6.a.s	PTB_CRU_32-69_0_0
27.6.a.s	PTB_CRU_70-99_0_0
27.6.a.s	PTB_DEF_<16_0_0
27.6.a.s	PTB_DEF_>=120_0_0
27.6.a.s	PTB_DEF_0_0_0
27.6.a.s	PTB_DEF_100-119_0_0
27.6.a.s	PTB_DEF_16-31_0_0
27.6.a.s	PTB_DEF_32-69_0_0
27.6.a.s	PTB_DEF_70-99_0_0
27.6.a.s	PTB_MPD_<16_0_0
27.6.a.s	PTB_MPD_>=120_0_0
27.6.a.s	PTB_MPD_0_0_0
27.6.a.s	PTB_MPD_100-119_0_0
27.6.a.s	PTB_MPD_16-31_0_0
27.6.a.s	PTB_MPD_32-69_0_0
27.6.a.s	PTB_MPD_70-99_0_0
27.6.a.s	PTB_SPF_<16_0_0
27.6.a.s	PTB_SPF_>=120_0_0
27.6.a.s	PTB_SPF_0_0_0
27.6.a.s	PTB_SPF_100-119_0_0
27.6.a.s	PTB_SPF_16-31_0_0
27.6.a.s	PTB_SPF_32-69_0_0
27.6.a.s	PTB_SPF_70-99_0_0
27.6.a.s	PTM_DEF_<16_0_0
27.6.a.s	PTM_DEF_>=120_0_0
27.6.a.s	PTM_DEF_0_0_0
27.6.a.s	PTM_DEF_100-119_0_0
27.6.a.s	PTM_DEF_16-31_0_0
27.6.a.s	PTM_DEF_32-69_0_0
27.6.a.s	PTM_DEF_70-99_0_0
27.6.a.s	PTM_LPF_<16_0_0
27.6.a.s	PTM_LPF_>=120_0_0
27.6.a.s	PTM_LPF_0_0_0
27.6.a.s	PTM_LPF_100-119_0_0
27.6.a.s	PTM_LPF_16-31_0_0
27.6.a.s	PTM_LPF_32-69_0_0
27.6.a.s	PTM_LPF_70-99_0_0
27.6.a.s	PTM_SPF_<16_0_0
27.6.a.s	PTM_SPF_>=120_0_0
27.6.a.s	PTM_SPF_0_0_0
27.6.a.s	PTM_SPF_100-119_0_0
27.6.a.s	PTM_SPF_16-31_0_0
27.6.a.s	PTM_SPF_32-69_0_0
27.6.a.s	PTM_SPF_70-99_0_0
27.6.a.s	SB_FIF_0_0_0
27.6.a.s	SDN_DEF_<16_0_0
27.6.a.s	SDN_DEF_>=120_0_0
27.6.a.s	SDN_DEF_0_0_0
27.6.a.s	SDN_DEF_100-119_0_0
27.6.a.s	SDN_DEF_16-31_0_0
27.6.a.s	SDN_DEF_32-69_0_0
27.6.a.s	SDN_DEF_70-99_0_0
27.6.a.s	SDN_MCF_<16_0_0
27.6.a.s	SDN_MCF_>=120_0_0
27.6.a.s	SDN_MCF_0_0_0
27.6.a.s	SDN_MCF_100-119_0_0
27.6.a.s	SDN_MCF_16-31_0_0
27.6.a.s	SDN_MCF_32-69_0_0
27.6.a.s	SDN_MCF_70-99_0_0
27.6.a.s	SSC_DEF_<16_0_0
27.6.a.s	SSC_DEF_>=120_0_0
27.6.a.s	SSC_DEF_0_0_0
27.6.a.s	SSC_DEF_100-119_0_0
27.6.a.s	SSC_DEF_16-31_0_0
27.6.a.s	SSC_DEF_32-69_0_0
27.6.a.s	SSC_DEF_70-99_0_0
27.6.a.s	TBB_CRU_<16_0_0
27.6.a.s	TBB_CRU_>=120_0_0
27.6.a.s	TBB_CRU_0_0_0
27.6.a.s	TBB_CRU_100-119_0_0
27.6.a.s	TBB_CRU_16-31_0_0
27.6.a.s	TBB_CRU_32-69_0_0
27.6.a.s	TBB_CRU_70-99_0_0
27.6.a.s	TBB_DEF_<16_0_0
27.6.a.s	TBB_DEF_>=120_0_0
27.6.a.s	TBB_DEF_0_0_0
27.6.a.s	TBB_DEF_100-119_0_0
27.6.a.s	TBB_DEF_16-31_0_0
27.6.a.s	TBB_DEF_32-69_0_0
27.6.a.s	TBB_DEF_70-99_0_0
27.6.a.s	TBB_MCD_<16_0_0
27.6.a.s	TBB_MCD_>=120_0_0
27.6.a.s	TBB_MCD_0_0_0
27.6.a.s	TBB_MCD_100-119_0_0
27.6.a.s	TBB_MCD_16-31_0_0
27.6.a.s	TBB_MCD_32-69_0_0
27.6.a.s	TBB_MCD_70-99_0_0
27.6.a.s	TBB_MCF_<16_0_0
